5,10119462.712469455,0.3847372894572456,0.09333293132393414,10231319.572536549
5,10140257.608323626,0.2898340755516094,0.08101008650717428,10235212.126167942
5,10106460.324008916,0.33452272096131414,0.08528314303270437,10205787.383845298
5,10118245.789912885,0.30236135883334403,0.08158845781555606,10212875.078375228
5,10142241.674337313,0.2774019563949615,0.0864615307265841,10230822.980302457
5,10137360.653849889,0.3076800098871657,0.08577986395827288,10231224.693020655
5,10137521.32030158,0.29698402055435713,0.0886828431657826,10233847.833869165
5,10126772.324440466,0.30509894078972544,0.086876374182757,10216173.30974898
5,10132309.219120577,0.29369939931668343,0.08163383696978498,10236185.486969892
5,10119294.525268074,0.2803407667308218,0.08860673551887481,10205565.920428105
4,10135658.627537223,0.4973993969047701,0.11789481403836463,10320022.651669223
5,10113093.125304129,0.2891585848524442,0.07529622818770197,10213004.207108634
5,10129655.191335592,0.30987633655442753,0.07975500823037389,10224711.396927569
5,10139196.779663874,0.3229795289088765,0.07847530055855814,10242681.937762538
5,10120474.482916523,0.3151254986636599,0.07846141861699936,10224798.622433601
5,10124193.070315666,0.310803852214271,0.07892844323870829,10227105.58636945
5,10131001.816098154,0.3513865513082904,0.08265228114828158,10234744.940740082
4,10151048.528367309,0.48105225312032013,0.11491298821754753,10317992.797126867
5,10136267.210683271,0.3019715719699808,0.0787383371208691,10232923.195426738
5,10119000.697407674,0.28833589285689715,0.07794439705269825,10211834.350030962
4,10140609.90507689,0.45830145967645675,0.11656314395199943,10313488.15323166
5,10113241.953906128,0.3204029823016996,0.08043701518533958,10226914.44253399
5,10135904.438901044,0.2747726928688482,0.07550000208029006,10229552.393705884
5,10145204.98572238,0.29883258312035144,0.0796573153095475,10249676.618764512
5,10137160.466716474,0.29347328421685637,0.07829841201801577,10236131.452883989
4,10144677.920209713,0.5389000492936207,0.1064931281869455,10328439.207493119
5,10141233.82379868,0.2920537580619566,0.07735209659104132,10237336.645610925
5,10131867.134033918,0.341807842784199,0.077588185095875,10239946.712149454
5,10141248.310650444,0.29051051558758545,0.07822272231453098,10238014.680638606
5,10134551.104294417,0.30695451270918256,0.07925152850337326,10234650.124048779
